{'time': 1689044153.232909, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 13, 'CPU3': 15, 'CPU4': 17, 'CPU5': 14, 'CPU6': 15, 'Temp CPU': 51.5, 'Temp GPU': 49.0, 'RAM_Total': 7012852, 'RAM_Usage': 2630904}
{'time': 1689046093.662497, 'GPU': 1.7, 'CPU1': 12, 'CPU2': 83, 'CPU3': 14, 'CPU4': 26, 'CPU5': 13, 'CPU6': 26, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948868}
{'time': 1689046094.673501, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 78, 'CPU3': 13, 'CPU4': 26, 'CPU5': 25, 'CPU6': 42, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4948128}
{'time': 1689046095.674859, 'GPU': 80.9, 'CPU1': 70, 'CPU2': 18, 'CPU3': 14, 'CPU4': 12, 'CPU5': 10, 'CPU6': 34, 'Temp CPU': 68.0, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950396}
{'time': 1689046096.672452, 'GPU': 34.6, 'CPU1': 21, 'CPU2': 73, 'CPU3': 25, 'CPU4': 12, 'CPU5': 8, 'CPU6': 24, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949640}
{'time': 1689046097.685257, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 77, 'CPU3': 20, 'CPU4': 9, 'CPU5': 13, 'CPU6': 33, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950396}
{'time': 1689046098.684255, 'GPU': 27.0, 'CPU1': 16, 'CPU2': 79, 'CPU3': 7, 'CPU4': 13, 'CPU5': 19, 'CPU6': 33, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949380}
{'time': 1689046099.691148, 'GPU': 26.1, 'CPU1': 17, 'CPU2': 83, 'CPU3': 18, 'CPU4': 17, 'CPU5': 11, 'CPU6': 25, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949632}
{'time': 1689046100.672317, 'GPU': 0.0, 'CPU1': 35, 'CPU2': 80, 'CPU3': 17, 'CPU4': 10, 'CPU5': 13, 'CPU6': 18, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949128}
{'time': 1689046101.657192, 'GPU': 9.5, 'CPU1': 17, 'CPU2': 79, 'CPU3': 9, 'CPU4': 24, 'CPU5': 24, 'CPU6': 9, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4948624}
{'time': 1689046102.721632, 'GPU': 54.0, 'CPU1': 10, 'CPU2': 73, 'CPU3': 10, 'CPU4': 25, 'CPU5': 33, 'CPU6': 6, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4948136}
{'time': 1689046103.677463, 'GPU': 10.3, 'CPU1': 18, 'CPU2': 85, 'CPU3': 24, 'CPU4': 17, 'CPU5': 19, 'CPU6': 32, 'Temp CPU': 69.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949648}
{'time': 1689046104.698923, 'GPU': 0.0, 'CPU1': 7, 'CPU2': 81, 'CPU3': 9, 'CPU4': 11, 'CPU5': 24, 'CPU6': 28, 'Temp CPU': 69.0, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950404}
{'time': 1689046105.664136, 'GPU': 65.8, 'CPU1': 14, 'CPU2': 17, 'CPU3': 69, 'CPU4': 26, 'CPU5': 32, 'CPU6': 15, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950728}
{'time': 1689046106.68693, 'GPU': 34.2, 'CPU1': 10, 'CPU2': 8, 'CPU3': 28, 'CPU4': 81, 'CPU5': 15, 'CPU6': 21, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950112}
{'time': 1689046107.68426, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 11, 'CPU3': 25, 'CPU4': 79, 'CPU5': 12, 'CPU6': 20, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950616}
{'time': 1689046108.693056, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 6, 'CPU3': 27, 'CPU4': 80, 'CPU5': 17, 'CPU6': 9, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949356}
{'time': 1689046109.700146, 'GPU': 11.1, 'CPU1': 27, 'CPU2': 8, 'CPU3': 31, 'CPU4': 73, 'CPU5': 14, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949860}
{'time': 1689046110.687072, 'GPU': 90.9, 'CPU1': 16, 'CPU2': 23, 'CPU3': 29, 'CPU4': 71, 'CPU5': 17, 'CPU6': 8, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950364}
{'time': 1689046111.706817, 'GPU': 34.3, 'CPU1': 15, 'CPU2': 20, 'CPU3': 25, 'CPU4': 81, 'CPU5': 8, 'CPU6': 7, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950868}
{'time': 1689046112.670922, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 8, 'CPU3': 23, 'CPU4': 81, 'CPU5': 21, 'CPU6': 18, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950112}
{'time': 1689046113.708921, 'GPU': 0.0, 'CPU1': 17, 'CPU2': 16, 'CPU3': 25, 'CPU4': 80, 'CPU5': 9, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950112}
{'time': 1689046114.664259, 'GPU': 7.2, 'CPU1': 14, 'CPU2': 7, 'CPU3': 28, 'CPU4': 79, 'CPU5': 8, 'CPU6': 26, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950112}
{'time': 1689046115.692956, 'GPU': 12.4, 'CPU1': 12, 'CPU2': 8, 'CPU3': 33, 'CPU4': 71, 'CPU5': 11, 'CPU6': 25, 'Temp CPU': 68.0, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949356}
{'time': 1689046116.701377, 'GPU': 75.5, 'CPU1': 17, 'CPU2': 8, 'CPU3': 46, 'CPU4': 60, 'CPU5': 13, 'CPU6': 12, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949860}
{'time': 1689046117.701338, 'GPU': 28.1, 'CPU1': 15, 'CPU2': 22, 'CPU3': 83, 'CPU4': 23, 'CPU5': 15, 'CPU6': 6, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950112}
{'time': 1689046118.692418, 'GPU': 32.2, 'CPU1': 13, 'CPU2': 20, 'CPU3': 80, 'CPU4': 27, 'CPU5': 10, 'CPU6': 12, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950600}
{'time': 1689046119.723676, 'GPU': 0.0, 'CPU1': 11, 'CPU2': 7, 'CPU3': 79, 'CPU4': 28, 'CPU5': 11, 'CPU6': 25, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948836}
{'time': 1689046120.705835, 'GPU': 60.4, 'CPU1': 12, 'CPU2': 8, 'CPU3': 36, 'CPU4': 72, 'CPU5': 23, 'CPU6': 17, 'Temp CPU': 68.0, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949844}
{'time': 1689046121.700826, 'GPU': 68.6, 'CPU1': 14, 'CPU2': 8, 'CPU3': 33, 'CPU4': 82, 'CPU5': 15, 'CPU6': 22, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949780}
{'time': 1689046122.689275, 'GPU': 4.1, 'CPU1': 12, 'CPU2': 7, 'CPU3': 39, 'CPU4': 69, 'CPU5': 21, 'CPU6': 21, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949772}
{'time': 1689046123.687213, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 11, 'CPU3': 80, 'CPU4': 26, 'CPU5': 15, 'CPU6': 22, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949772}
{'time': 1689046124.695488, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 8, 'CPU3': 80, 'CPU4': 25, 'CPU5': 9, 'CPU6': 9, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950024}
{'time': 1689046125.705201, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 27, 'CPU3': 70, 'CPU4': 33, 'CPU5': 9, 'CPU6': 9, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949772}
{'time': 1689046126.72742, 'GPU': 25.3, 'CPU1': 10, 'CPU2': 6, 'CPU3': 69, 'CPU4': 34, 'CPU5': 13, 'CPU6': 18, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950276}
{'time': 1689046127.696935, 'GPU': 53.4, 'CPU1': 29, 'CPU2': 12, 'CPU3': 83, 'CPU4': 22, 'CPU5': 13, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950024}
{'time': 1689046128.703935, 'GPU': 36.3, 'CPU1': 21, 'CPU2': 19, 'CPU3': 29, 'CPU4': 71, 'CPU5': 12, 'CPU6': 3, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950780}
{'time': 1689046129.714287, 'GPU': 0.0, 'CPU1': 28, 'CPU2': 10, 'CPU3': 25, 'CPU4': 80, 'CPU5': 12, 'CPU6': 7, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950512}
{'time': 1689046130.719729, 'GPU': 0.0, 'CPU1': 27, 'CPU2': 9, 'CPU3': 50, 'CPU4': 53, 'CPU5': 15, 'CPU6': 8, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950260}
{'time': 1689046131.72332, 'GPU': 46.3, 'CPU1': 15, 'CPU2': 22, 'CPU3': 37, 'CPU4': 70, 'CPU5': 14, 'CPU6': 9, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949756}
{'time': 1689046132.708707, 'GPU': 77.0, 'CPU1': 21, 'CPU2': 15, 'CPU3': 23, 'CPU4': 82, 'CPU5': 14, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950008}
{'time': 1689046133.697114, 'GPU': 26.9, 'CPU1': 21, 'CPU2': 15, 'CPU3': 27, 'CPU4': 81, 'CPU5': 11, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950008}
{'time': 1689046134.721229, 'GPU': 32.5, 'CPU1': 19, 'CPU2': 12, 'CPU3': 28, 'CPU4': 79, 'CPU5': 9, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4951016}
{'time': 1689046135.690168, 'GPU': 0.0, 'CPU1': 18, 'CPU2': 15, 'CPU3': 24, 'CPU4': 80, 'CPU5': 12, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4951764}
{'time': 1689046136.697235, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 12, 'CPU3': 26, 'CPU4': 80, 'CPU5': 11, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4951008}
{'time': 1689046137.686049, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 9, 'CPU3': 34, 'CPU4': 71, 'CPU5': 7, 'CPU6': 24, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950504}
{'time': 1689046138.718526, 'GPU': 0.0, 'CPU1': 6, 'CPU2': 12, 'CPU3': 65, 'CPU4': 38, 'CPU5': 21, 'CPU6': 15, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4946852}
{'time': 1689046139.711584, 'GPU': 55.4, 'CPU1': 10, 'CPU2': 10, 'CPU3': 37, 'CPU4': 66, 'CPU5': 20, 'CPU6': 19, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4947496}
{'time': 1689046140.726718, 'GPU': 97.6, 'CPU1': 7, 'CPU2': 10, 'CPU3': 25, 'CPU4': 81, 'CPU5': 19, 'CPU6': 18, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4947496}
{'time': 1689046141.703772, 'GPU': 34.5, 'CPU1': 6, 'CPU2': 7, 'CPU3': 22, 'CPU4': 82, 'CPU5': 21, 'CPU6': 18, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4947496}
{'time': 1689046142.719642, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 8, 'CPU3': 25, 'CPU4': 79, 'CPU5': 17, 'CPU6': 16, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4947244}
{'time': 1689046143.731205, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 9, 'CPU3': 26, 'CPU4': 79, 'CPU5': 13, 'CPU6': 25, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948000}
{'time': 1689046144.735449, 'GPU': 72.6, 'CPU1': 15, 'CPU2': 15, 'CPU3': 37, 'CPU4': 68, 'CPU5': 8, 'CPU6': 24, 'Temp CPU': 68.0, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4947496}
{'time': 1689046145.709705, 'GPU': 35.2, 'CPU1': 22, 'CPU2': 6, 'CPU3': 49, 'CPU4': 61, 'CPU5': 15, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948016}
{'time': 1689046146.710715, 'GPU': 2.7, 'CPU1': 12, 'CPU2': 13, 'CPU3': 72, 'CPU4': 30, 'CPU5': 23, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950284}
{'time': 1689046147.712255, 'GPU': 0.0, 'CPU1': 11, 'CPU2': 5, 'CPU3': 79, 'CPU4': 26, 'CPU5': 12, 'CPU6': 25, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950048}
{'time': 1689046148.722286, 'GPU': 0.0, 'CPU1': 7, 'CPU2': 9, 'CPU3': 80, 'CPU4': 25, 'CPU5': 21, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4945212}
{'time': 1689046149.710383, 'GPU': 54.4, 'CPU1': 11, 'CPU2': 11, 'CPU3': 74, 'CPU4': 37, 'CPU5': 11, 'CPU6': 24, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4947480}
{'time': 1689046150.729913, 'GPU': 68.9, 'CPU1': 9, 'CPU2': 14, 'CPU3': 78, 'CPU4': 26, 'CPU5': 13, 'CPU6': 21, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4947496}
{'time': 1689046151.710536, 'GPU': 84.9, 'CPU1': 15, 'CPU2': 20, 'CPU3': 81, 'CPU4': 25, 'CPU5': 18, 'CPU6': 14, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949008}
{'time': 1689046152.72829, 'GPU': 28.6, 'CPU1': 20, 'CPU2': 6, 'CPU3': 67, 'CPU4': 27, 'CPU5': 19, 'CPU6': 15, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949528}
{'time': 1689046153.703794, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 9, 'CPU3': 80, 'CPU4': 23, 'CPU5': 19, 'CPU6': 19, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948016}
{'time': 1689046154.781189, 'GPU': 0.0, 'CPU1': 6, 'CPU2': 11, 'CPU3': 80, 'CPU4': 24, 'CPU5': 22, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948268}
{'time': 1689046155.731135, 'GPU': 64.9, 'CPU1': 14, 'CPU2': 13, 'CPU3': 57, 'CPU4': 52, 'CPU5': 17, 'CPU6': 26, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948520}
{'time': 1689046156.74142, 'GPU': 29.5, 'CPU1': 24, 'CPU2': 11, 'CPU3': 26, 'CPU4': 82, 'CPU5': 14, 'CPU6': 6, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948772}
{'time': 1689046157.721311, 'GPU': 0.0, 'CPU1': 18, 'CPU2': 17, 'CPU3': 28, 'CPU4': 80, 'CPU5': 18, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949276}
{'time': 1689046158.726193, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 17, 'CPU3': 27, 'CPU4': 79, 'CPU5': 10, 'CPU6': 9, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948520}
{'time': 1689046159.736481, 'GPU': 5.7, 'CPU1': 13, 'CPU2': 11, 'CPU3': 38, 'CPU4': 73, 'CPU5': 19, 'CPU6': 14, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949780}
{'time': 1689046160.752541, 'GPU': 98.1, 'CPU1': 11, 'CPU2': 11, 'CPU3': 37, 'CPU4': 72, 'CPU5': 13, 'CPU6': 19, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949024}
{'time': 1689046161.72477, 'GPU': 32.3, 'CPU1': 10, 'CPU2': 14, 'CPU3': 23, 'CPU4': 83, 'CPU5': 21, 'CPU6': 15, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948772}
{'time': 1689046162.719522, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 7, 'CPU3': 24, 'CPU4': 80, 'CPU5': 22, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949024}
{'time': 1689046163.732099, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 10, 'CPU3': 26, 'CPU4': 80, 'CPU5': 18, 'CPU6': 19, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949024}
{'time': 1689046164.72631, 'GPU': 38.7, 'CPU1': 13, 'CPU2': 12, 'CPU3': 35, 'CPU4': 75, 'CPU5': 9, 'CPU6': 30, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948520}
{'time': 1689046165.733467, 'GPU': 74.6, 'CPU1': 11, 'CPU2': 11, 'CPU3': 35, 'CPU4': 69, 'CPU5': 17, 'CPU6': 20, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4948300}
{'time': 1689046166.765693, 'GPU': 62.3, 'CPU1': 22, 'CPU2': 18, 'CPU3': 24, 'CPU4': 81, 'CPU5': 9, 'CPU6': 11, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949024}
{'time': 1689046167.714257, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 8, 'CPU3': 42, 'CPU4': 63, 'CPU5': 15, 'CPU6': 17, 'Temp CPU': 68.5, 'Temp GPU': 67.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949780}
{'time': 1689046168.72838, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 10, 'CPU3': 79, 'CPU4': 23, 'CPU5': 17, 'CPU6': 21, 'Temp CPU': 68.5, 'Temp GPU': 67.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949024}
{'time': 1689046169.747162, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 13, 'CPU3': 78, 'CPU4': 26, 'CPU5': 20, 'CPU6': 15, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949404}
{'time': 1689046170.730525, 'GPU': 40.5, 'CPU1': 18, 'CPU2': 20, 'CPU3': 79, 'CPU4': 29, 'CPU5': 19, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4948984}
{'time': 1689046171.737296, 'GPU': 34.3, 'CPU1': 9, 'CPU2': 12, 'CPU3': 71, 'CPU4': 33, 'CPU5': 14, 'CPU6': 24, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4948220}
{'time': 1689046172.748271, 'GPU': 43.0, 'CPU1': 13, 'CPU2': 19, 'CPU3': 82, 'CPU4': 25, 'CPU5': 11, 'CPU6': 12, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950308}
{'time': 1689046173.719734, 'GPU': 24.8, 'CPU1': 13, 'CPU2': 11, 'CPU3': 82, 'CPU4': 27, 'CPU5': 13, 'CPU6': 26, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949804}
{'time': 1689046174.744639, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 7, 'CPU3': 79, 'CPU4': 24, 'CPU5': 11, 'CPU6': 23, 'Temp CPU': 68.5, 'Temp GPU': 67.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949804}
{'time': 1689046175.722784, 'GPU': 0.0, 'CPU1': 17, 'CPU2': 8, 'CPU3': 79, 'CPU4': 27, 'CPU5': 25, 'CPU6': 15, 'Temp CPU': 68.0, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949048}
{'time': 1689046176.722219, 'GPU': 10.5, 'CPU1': 8, 'CPU2': 7, 'CPU3': 72, 'CPU4': 34, 'CPU5': 20, 'CPU6': 16, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4949044}
{'time': 1689046177.735976, 'GPU': 69.2, 'CPU1': 11, 'CPU2': 10, 'CPU3': 38, 'CPU4': 64, 'CPU5': 28, 'CPU6': 15, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949292}
{'time': 1689046178.729581, 'GPU': 70.0, 'CPU1': 12, 'CPU2': 8, 'CPU3': 23, 'CPU4': 81, 'CPU5': 21, 'CPU6': 15, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4949040}
{'time': 1689046179.760904, 'GPU': 27.6, 'CPU1': 14, 'CPU2': 19, 'CPU3': 25, 'CPU4': 81, 'CPU5': 13, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950048}
{'time': 1689046180.742261, 'GPU': 0.0, 'CPU1': 23, 'CPU2': 11, 'CPU3': 79, 'CPU4': 31, 'CPU5': 13, 'CPU6': 10, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950804}
{'time': 1689046181.757747, 'GPU': 59.0, 'CPU1': 11, 'CPU2': 24, 'CPU3': 21, 'CPU4': 32, 'CPU5': 54, 'CPU6': 24, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950048}
{'time': 1689046182.733933, 'GPU': 30.2, 'CPU1': 19, 'CPU2': 11, 'CPU3': 16, 'CPU4': 34, 'CPU5': 84, 'CPU6': 7, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950804}
{'time': 1689046183.735836, 'GPU': 28.8, 'CPU1': 12, 'CPU2': 20, 'CPU3': 75, 'CPU4': 25, 'CPU5': 13, 'CPU6': 7, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950804}
{'time': 1689046184.726932, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 16, 'CPU3': 81, 'CPU4': 22, 'CPU5': 10, 'CPU6': 8, 'Temp CPU': 68.5, 'Temp GPU': 67.5, 'RAM_Total': 7012852, 'RAM_Usage': 4951056}
{'time': 1689046185.766355, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 21, 'CPU3': 79, 'CPU4': 24, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950252}
{'time': 1689046186.761349, 'GPU': 40.3, 'CPU1': 14, 'CPU2': 20, 'CPU3': 80, 'CPU4': 24, 'CPU5': 14, 'CPU6': 7, 'Temp CPU': 68.5, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4950504}
{'time': 1689046187.731451, 'GPU': 70.7, 'CPU1': 18, 'CPU2': 15, 'CPU3': 75, 'CPU4': 32, 'CPU5': 22, 'CPU6': 13, 'Temp CPU': 68.5, 'Temp GPU': 66.5, 'RAM_Total': 7012852, 'RAM_Usage': 4951512}
{'time': 1689046188.762807, 'GPU': 30.6, 'CPU1': 11, 'CPU2': 13, 'CPU3': 81, 'CPU4': 24, 'CPU5': 14, 'CPU6': 14, 'Temp CPU': 68.0, 'Temp GPU': 67.0, 'RAM_Total': 7012852, 'RAM_Usage': 4951260}
{'time': 1689046189.73951, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 14, 'CPU3': 81, 'CPU4': 26, 'CPU5': 22, 'CPU6': 16, 'Temp CPU': 68.5, 'Temp GPU': 67.5, 'RAM_Total': 7012852, 'RAM_Usage': 4950756}
