{'time': 1689037191.688692, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 13, 'CPU3': 14, 'CPU4': 15, 'CPU5': 13, 'CPU6': 15, 'Temp CPU': 50.0, 'Temp GPU': 48.0, 'RAM_Total': 7012852, 'RAM_Usage': 2568404}
{'time': 1689038423.658994, 'GPU': 90.9, 'CPU1': 13, 'CPU2': 12, 'CPU3': 24, 'CPU4': 80, 'CPU5': 19, 'CPU6': 15, 'Temp CPU': 65.5, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896736}
{'time': 1689038424.676022, 'GPU': 90.9, 'CPU1': 13, 'CPU2': 8, 'CPU3': 29, 'CPU4': 81, 'CPU5': 19, 'CPU6': 16, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896484}
{'time': 1689038425.658775, 'GPU': 69.2, 'CPU1': 11, 'CPU2': 10, 'CPU3': 26, 'CPU4': 82, 'CPU5': 20, 'CPU6': 16, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896736}
{'time': 1689038426.648325, 'GPU': 85.1, 'CPU1': 11, 'CPU2': 8, 'CPU3': 25, 'CPU4': 81, 'CPU5': 17, 'CPU6': 17, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896484}
{'time': 1689038427.667334, 'GPU': 95.7, 'CPU1': 10, 'CPU2': 9, 'CPU3': 24, 'CPU4': 80, 'CPU5': 18, 'CPU6': 18, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896644}
{'time': 1689038428.66304, 'GPU': 99.1, 'CPU1': 11, 'CPU2': 10, 'CPU3': 25, 'CPU4': 80, 'CPU5': 4, 'CPU6': 26, 'Temp CPU': 66.0, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896792}
{'time': 1689038429.642005, 'GPU': 99.2, 'CPU1': 10, 'CPU2': 9, 'CPU3': 23, 'CPU4': 81, 'CPU5': 10, 'CPU6': 24, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897052}
{'time': 1689038430.653085, 'GPU': 89.5, 'CPU1': 7, 'CPU2': 8, 'CPU3': 68, 'CPU4': 42, 'CPU5': 10, 'CPU6': 18, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897304}
{'time': 1689038431.67053, 'GPU': 85.3, 'CPU1': 12, 'CPU2': 7, 'CPU3': 81, 'CPU4': 23, 'CPU5': 14, 'CPU6': 20, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897304}
{'time': 1689038432.671348, 'GPU': 83.7, 'CPU1': 15, 'CPU2': 12, 'CPU3': 80, 'CPU4': 25, 'CPU5': 14, 'CPU6': 14, 'Temp CPU': 65.5, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4898060}
{'time': 1689038433.654685, 'GPU': 71.8, 'CPU1': 15, 'CPU2': 19, 'CPU3': 80, 'CPU4': 25, 'CPU5': 9, 'CPU6': 8, 'Temp CPU': 66.0, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897808}
{'time': 1689038434.656599, 'GPU': 36.2, 'CPU1': 11, 'CPU2': 24, 'CPU3': 81, 'CPU4': 23, 'CPU5': 11, 'CPU6': 11, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4898052}
{'time': 1689038435.668942, 'GPU': 10.6, 'CPU1': 14, 'CPU2': 20, 'CPU3': 75, 'CPU4': 30, 'CPU5': 10, 'CPU6': 7, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897816}
{'time': 1689038436.669298, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 9, 'CPU3': 74, 'CPU4': 31, 'CPU5': 11, 'CPU6': 8, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4898320}
{'time': 1689038437.673891, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 12, 'CPU3': 73, 'CPU4': 31, 'CPU5': 8, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897564}
{'time': 1689038438.663702, 'GPU': 0.3, 'CPU1': 14, 'CPU2': 21, 'CPU3': 77, 'CPU4': 32, 'CPU5': 9, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897832}
{'time': 1689038439.655303, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 18, 'CPU3': 75, 'CPU4': 29, 'CPU5': 9, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897832}
{'time': 1689038440.658966, 'GPU': 0.0, 'CPU1': 28, 'CPU2': 10, 'CPU3': 29, 'CPU4': 73, 'CPU5': 8, 'CPU6': 5, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897328}
{'time': 1689038441.649623, 'GPU': 9.3, 'CPU1': 26, 'CPU2': 11, 'CPU3': 29, 'CPU4': 15, 'CPU5': 71, 'CPU6': 12, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896572}
{'time': 1689038442.662226, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 16, 'CPU3': 77, 'CPU4': 29, 'CPU5': 7, 'CPU6': 9, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897076}
{'time': 1689038443.65093, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 13, 'CPU3': 73, 'CPU4': 32, 'CPU5': 8, 'CPU6': 22, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896792}
{'time': 1689038444.694838, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 23, 'CPU3': 76, 'CPU4': 29, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897044}
{'time': 1689038445.661983, 'GPU': 0.0, 'CPU1': 20, 'CPU2': 21, 'CPU3': 80, 'CPU4': 27, 'CPU5': 10, 'CPU6': 4, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897296}
{'time': 1689038446.677496, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 14, 'CPU3': 73, 'CPU4': 30, 'CPU5': 4, 'CPU6': 9, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897548}
{'time': 1689038447.662726, 'GPU': 9.6, 'CPU1': 68, 'CPU2': 10, 'CPU3': 24, 'CPU4': 24, 'CPU5': 17, 'CPU6': 15, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897044}
{'time': 1689038448.656405, 'GPU': 8.5, 'CPU1': 8, 'CPU2': 23, 'CPU3': 37, 'CPU4': 67, 'CPU5': 8, 'CPU6': 9, 'Temp CPU': 65.5, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896288}
{'time': 1689038449.650667, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 11, 'CPU3': 29, 'CPU4': 78, 'CPU5': 9, 'CPU6': 7, 'Temp CPU': 65.5, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897548}
{'time': 1689038450.658279, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 11, 'CPU3': 30, 'CPU4': 73, 'CPU5': 9, 'CPU6': 2, 'Temp CPU': 65.5, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896288}
{'time': 1689038451.661432, 'GPU': 4.1, 'CPU1': 18, 'CPU2': 16, 'CPU3': 22, 'CPU4': 80, 'CPU5': 9, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896540}
{'time': 1689038452.674204, 'GPU': 31.3, 'CPU1': 11, 'CPU2': 21, 'CPU3': 26, 'CPU4': 81, 'CPU5': 7, 'CPU6': 12, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897548}
{'time': 1689038453.677992, 'GPU': 37.4, 'CPU1': 10, 'CPU2': 24, 'CPU3': 25, 'CPU4': 81, 'CPU5': 13, 'CPU6': 11, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4898044}
{'time': 1689038454.682659, 'GPU': 29.2, 'CPU1': 14, 'CPU2': 23, 'CPU3': 22, 'CPU4': 81, 'CPU5': 12, 'CPU6': 9, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896484}
{'time': 1689038455.653762, 'GPU': 29.9, 'CPU1': 14, 'CPU2': 16, 'CPU3': 23, 'CPU4': 81, 'CPU5': 12, 'CPU6': 13, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897996}
{'time': 1689038456.663951, 'GPU': 30.2, 'CPU1': 6, 'CPU2': 8, 'CPU3': 21, 'CPU4': 80, 'CPU5': 11, 'CPU6': 23, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896988}
{'time': 1689038457.681396, 'GPU': 99.1, 'CPU1': 11, 'CPU2': 7, 'CPU3': 26, 'CPU4': 79, 'CPU5': 15, 'CPU6': 15, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896484}
{'time': 1689038458.666493, 'GPU': 99.2, 'CPU1': 10, 'CPU2': 7, 'CPU3': 22, 'CPU4': 81, 'CPU5': 14, 'CPU6': 19, 'Temp CPU': 66.0, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896784}
{'time': 1689038459.653221, 'GPU': 59.5, 'CPU1': 7, 'CPU2': 7, 'CPU3': 24, 'CPU4': 80, 'CPU5': 19, 'CPU6': 14, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896224}
{'time': 1689038460.678648, 'GPU': 11.7, 'CPU1': 12, 'CPU2': 10, 'CPU3': 24, 'CPU4': 80, 'CPU5': 26, 'CPU6': 18, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895008}
{'time': 1689038461.679456, 'GPU': 9.8, 'CPU1': 11, 'CPU2': 12, 'CPU3': 31, 'CPU4': 72, 'CPU5': 16, 'CPU6': 18, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895512}
{'time': 1689038462.677579, 'GPU': 5.8, 'CPU1': 9, 'CPU2': 9, 'CPU3': 32, 'CPU4': 76, 'CPU5': 12, 'CPU6': 27, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895512}
{'time': 1689038463.671127, 'GPU': 0.0, 'CPU1': 11, 'CPU2': 9, 'CPU3': 32, 'CPU4': 78, 'CPU5': 27, 'CPU6': 9, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895756}
{'time': 1689038464.69398, 'GPU': 0.0, 'CPU1': 7, 'CPU2': 9, 'CPU3': 30, 'CPU4': 74, 'CPU5': 18, 'CPU6': 14, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4895504}
{'time': 1689038465.693608, 'GPU': 0.0, 'CPU1': 11, 'CPU2': 10, 'CPU3': 23, 'CPU4': 81, 'CPU5': 21, 'CPU6': 13, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895016}
{'time': 1689038466.685415, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 14, 'CPU3': 26, 'CPU4': 81, 'CPU5': 11, 'CPU6': 5, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895520}
{'time': 1689038467.682355, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 26, 'CPU3': 77, 'CPU4': 29, 'CPU5': 4, 'CPU6': 12, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895520}
{'time': 1689038468.704041, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 14, 'CPU3': 75, 'CPU4': 28, 'CPU5': 9, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896528}
{'time': 1689038469.689347, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 23, 'CPU3': 81, 'CPU4': 26, 'CPU5': 9, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896040}
{'time': 1689038470.689279, 'GPU': 12.3, 'CPU1': 17, 'CPU2': 14, 'CPU3': 23, 'CPU4': 31, 'CPU5': 68, 'CPU6': 5, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895788}
{'time': 1689038471.676448, 'GPU': 47.8, 'CPU1': 13, 'CPU2': 15, 'CPU3': 32, 'CPU4': 24, 'CPU5': 73, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895848}
{'time': 1689038472.677486, 'GPU': 33.5, 'CPU1': 14, 'CPU2': 12, 'CPU3': 25, 'CPU4': 15, 'CPU5': 81, 'CPU6': 5, 'Temp CPU': 66.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896604}
{'time': 1689038473.685757, 'GPU': 56.2, 'CPU1': 19, 'CPU2': 15, 'CPU3': 12, 'CPU4': 9, 'CPU5': 41, 'CPU6': 63, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895596}
{'time': 1689038474.681098, 'GPU': 24.2, 'CPU1': 7, 'CPU2': 9, 'CPU3': 14, 'CPU4': 18, 'CPU5': 80, 'CPU6': 25, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895588}
{'time': 1689038475.683332, 'GPU': 4.2, 'CPU1': 14, 'CPU2': 27, 'CPU3': 5, 'CPU4': 6, 'CPU5': 73, 'CPU6': 30, 'Temp CPU': 66.0, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4895336}
{'time': 1689038476.690722, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 22, 'CPU3': 7, 'CPU4': 6, 'CPU5': 73, 'CPU6': 29, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895084}
{'time': 1689038477.721428, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 17, 'CPU3': 8, 'CPU4': 6, 'CPU5': 81, 'CPU6': 26, 'Temp CPU': 66.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4894832}
{'time': 1689038478.675795, 'GPU': 10.2, 'CPU1': 15, 'CPU2': 18, 'CPU3': 70, 'CPU4': 7, 'CPU5': 25, 'CPU6': 28, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895100}
{'time': 1689038479.701532, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 19, 'CPU3': 36, 'CPU4': 70, 'CPU5': 6, 'CPU6': 19, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895360}
{'time': 1689038480.680081, 'GPU': 8.8, 'CPU1': 6, 'CPU2': 7, 'CPU3': 73, 'CPU4': 30, 'CPU5': 16, 'CPU6': 17, 'Temp CPU': 66.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896376}
{'time': 1689038481.703765, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 12, 'CPU3': 80, 'CPU4': 13, 'CPU5': 31, 'CPU6': 13, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896864}
{'time': 1689038482.704002, 'GPU': 10.3, 'CPU1': 16, 'CPU2': 9, 'CPU3': 76, 'CPU4': 13, 'CPU5': 36, 'CPU6': 8, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897620}
{'time': 1689038483.703666, 'GPU': 67.7, 'CPU1': 19, 'CPU2': 19, 'CPU3': 75, 'CPU4': 7, 'CPU5': 36, 'CPU6': 11, 'Temp CPU': 66.0, 'Temp GPU': 63.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897116}
{'time': 1689038484.691603, 'GPU': 89.1, 'CPU1': 10, 'CPU2': 31, 'CPU3': 82, 'CPU4': 7, 'CPU5': 28, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896440}
{'time': 1689038485.699331, 'GPU': 68.8, 'CPU1': 13, 'CPU2': 21, 'CPU3': 81, 'CPU4': 5, 'CPU5': 26, 'CPU6': 9, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895604}
{'time': 1689038486.697687, 'GPU': 77.3, 'CPU1': 20, 'CPU2': 19, 'CPU3': 80, 'CPU4': 5, 'CPU5': 26, 'CPU6': 5, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4894596}
{'time': 1689038487.68767, 'GPU': 76.5, 'CPU1': 24, 'CPU2': 15, 'CPU3': 80, 'CPU4': 6, 'CPU5': 26, 'CPU6': 6, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4894596}
{'time': 1689038488.713013, 'GPU': 78.8, 'CPU1': 22, 'CPU2': 10, 'CPU3': 81, 'CPU4': 4, 'CPU5': 31, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897116}
{'time': 1689038489.711272, 'GPU': 91.2, 'CPU1': 12, 'CPU2': 24, 'CPU3': 81, 'CPU4': 5, 'CPU5': 28, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896612}
{'time': 1689038490.706001, 'GPU': 51.8, 'CPU1': 22, 'CPU2': 17, 'CPU3': 82, 'CPU4': 3, 'CPU5': 26, 'CPU6': 4, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896168}
{'time': 1689038491.699278, 'GPU': 31.1, 'CPU1': 17, 'CPU2': 24, 'CPU3': 80, 'CPU4': 8, 'CPU5': 26, 'CPU6': 8, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896108}
{'time': 1689038492.712259, 'GPU': 31.8, 'CPU1': 18, 'CPU2': 17, 'CPU3': 41, 'CPU4': 56, 'CPU5': 14, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896360}
{'time': 1689038493.701944, 'GPU': 27.8, 'CPU1': 13, 'CPU2': 25, 'CPU3': 23, 'CPU4': 81, 'CPU5': 11, 'CPU6': 8, 'Temp CPU': 65.5, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897368}
{'time': 1689038494.710759, 'GPU': 70.8, 'CPU1': 17, 'CPU2': 13, 'CPU3': 25, 'CPU4': 79, 'CPU5': 10, 'CPU6': 5, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896612}
{'time': 1689038495.69322, 'GPU': 70.0, 'CPU1': 18, 'CPU2': 24, 'CPU3': 24, 'CPU4': 82, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895848}
{'time': 1689038496.714443, 'GPU': 68.5, 'CPU1': 10, 'CPU2': 25, 'CPU3': 24, 'CPU4': 79, 'CPU5': 10, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896352}
{'time': 1689038497.723047, 'GPU': 64.6, 'CPU1': 19, 'CPU2': 11, 'CPU3': 25, 'CPU4': 80, 'CPU5': 9, 'CPU6': 14, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897108}
{'time': 1689038498.712371, 'GPU': 74.4, 'CPU1': 27, 'CPU2': 15, 'CPU3': 23, 'CPU4': 80, 'CPU5': 8, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897612}
{'time': 1689038499.716991, 'GPU': 51.4, 'CPU1': 16, 'CPU2': 23, 'CPU3': 26, 'CPU4': 82, 'CPU5': 9, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896352}
{'time': 1689038500.701131, 'GPU': 14.7, 'CPU1': 24, 'CPU2': 12, 'CPU3': 21, 'CPU4': 81, 'CPU5': 9, 'CPU6': 8, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896596}
{'time': 1689038501.722974, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 12, 'CPU3': 29, 'CPU4': 72, 'CPU5': 11, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896848}
{'time': 1689038502.684977, 'GPU': 23.4, 'CPU1': 26, 'CPU2': 30, 'CPU3': 16, 'CPU4': 79, 'CPU5': 6, 'CPU6': 11, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896188}
{'time': 1689038503.696296, 'GPU': 36.8, 'CPU1': 33, 'CPU2': 20, 'CPU3': 5, 'CPU4': 74, 'CPU5': 11, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4897872}
{'time': 1689038504.695924, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 14, 'CPU3': 62, 'CPU4': 41, 'CPU5': 13, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896860}
{'time': 1689038505.705271, 'GPU': 1.8, 'CPU1': 11, 'CPU2': 10, 'CPU3': 81, 'CPU4': 23, 'CPU5': 17, 'CPU6': 12, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897180}
{'time': 1689038506.702672, 'GPU': 11.4, 'CPU1': 10, 'CPU2': 7, 'CPU3': 80, 'CPU4': 26, 'CPU5': 19, 'CPU6': 12, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897348}
{'time': 1689038507.71122, 'GPU': 33.9, 'CPU1': 8, 'CPU2': 9, 'CPU3': 81, 'CPU4': 25, 'CPU5': 9, 'CPU6': 20, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896600}
{'time': 1689038508.707381, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 24, 'CPU3': 22, 'CPU4': 27, 'CPU5': 69, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896348}
{'time': 1689038509.694198, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 15, 'CPU3': 6, 'CPU4': 23, 'CPU5': 81, 'CPU6': 10, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897356}
{'time': 1689038510.700866, 'GPU': 29.7, 'CPU1': 8, 'CPU2': 6, 'CPU3': 79, 'CPU4': 28, 'CPU5': 10, 'CPU6': 22, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896852}
{'time': 1689038511.72307, 'GPU': 0.0, 'CPU1': 20, 'CPU2': 10, 'CPU3': 26, 'CPU4': 27, 'CPU5': 7, 'CPU6': 69, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896852}
{'time': 1689038512.695211, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 14, 'CPU3': 81, 'CPU4': 27, 'CPU5': 5, 'CPU6': 9, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896600}
{'time': 1689038513.724318, 'GPU': 29.6, 'CPU1': 15, 'CPU2': 23, 'CPU3': 81, 'CPU4': 24, 'CPU5': 7, 'CPU6': 6, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4896852}
{'time': 1689038514.710018, 'GPU': 24.7, 'CPU1': 15, 'CPU2': 25, 'CPU3': 81, 'CPU4': 24, 'CPU5': 7, 'CPU6': 9, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4895844}
{'time': 1689038515.719614, 'GPU': 35.8, 'CPU1': 21, 'CPU2': 17, 'CPU3': 81, 'CPU4': 27, 'CPU5': 9, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4895844}
{'time': 1689038516.709417, 'GPU': 28.5, 'CPU1': 26, 'CPU2': 10, 'CPU3': 80, 'CPU4': 22, 'CPU5': 8, 'CPU6': 5, 'Temp CPU': 66.5, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4895908}
{'time': 1689038517.724457, 'GPU': 36.6, 'CPU1': 11, 'CPU2': 23, 'CPU3': 80, 'CPU4': 24, 'CPU5': 9, 'CPU6': 8, 'Temp CPU': 66.0, 'Temp GPU': 64.5, 'RAM_Total': 7012852, 'RAM_Usage': 4897356}
{'time': 1689038518.738746, 'GPU': 61.9, 'CPU1': 23, 'CPU2': 13, 'CPU3': 79, 'CPU4': 22, 'CPU5': 8, 'CPU6': 4, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4895844}
{'time': 1689038519.724231, 'GPU': 56.3, 'CPU1': 21, 'CPU2': 23, 'CPU3': 81, 'CPU4': 27, 'CPU5': 7, 'CPU6': 7, 'Temp CPU': 66.0, 'Temp GPU': 64.0, 'RAM_Total': 7012852, 'RAM_Usage': 4896348}
