{'time': 1689166547.587716, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 13, 'CPU3': 24, 'CPU4': 29, 'CPU5': 18, 'CPU6': 21, 'Temp CPU': 52.0, 'Temp GPU': 49.5, 'RAM_Total': 7012856, 'RAM_Usage': 2704216}
{'time': 1689166981.989503, 'GPU': 60.1, 'CPU1': 12, 'CPU2': 17, 'CPU3': 25, 'CPU4': 78, 'CPU5': 10, 'CPU6': 2, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4981236}
{'time': 1689166982.999076, 'GPU': 0.0, 'CPU1': 17, 'CPU2': 15, 'CPU3': 22, 'CPU4': 81, 'CPU5': 4, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4981236}
{'time': 1689166984.003224, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 20, 'CPU3': 33, 'CPU4': 73, 'CPU5': 4, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4981488}
{'time': 1689166984.998119, 'GPU': 37.6, 'CPU1': 9, 'CPU2': 8, 'CPU3': 24, 'CPU4': 77, 'CPU5': 10, 'CPU6': 18, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980984}
{'time': 1689166985.989997, 'GPU': 97.4, 'CPU1': 9, 'CPU2': 8, 'CPU3': 79, 'CPU4': 23, 'CPU5': 7, 'CPU6': 22, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980480}
{'time': 1689166986.99697, 'GPU': 9.8, 'CPU1': 9, 'CPU2': 5, 'CPU3': 80, 'CPU4': 23, 'CPU5': 10, 'CPU6': 19, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980524}
{'time': 1689166988.003157, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 9, 'CPU3': 28, 'CPU4': 76, 'CPU5': 5, 'CPU6': 23, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980228}
{'time': 1689166988.997652, 'GPU': 34.6, 'CPU1': 10, 'CPU2': 5, 'CPU3': 26, 'CPU4': 80, 'CPU5': 11, 'CPU6': 17, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980480}
{'time': 1689166990.002877, 'GPU': 30.1, 'CPU1': 11, 'CPU2': 12, 'CPU3': 22, 'CPU4': 79, 'CPU5': 10, 'CPU6': 16, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980480}
{'time': 1689166991.009012, 'GPU': 63.6, 'CPU1': 19, 'CPU2': 20, 'CPU3': 29, 'CPU4': 77, 'CPU5': 10, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4981172}
{'time': 1689166991.997556, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 20, 'CPU3': 25, 'CPU4': 80, 'CPU5': 6, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980668}
{'time': 1689166993.001681, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 9, 'CPU3': 27, 'CPU4': 74, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980416}
{'time': 1689166993.997659, 'GPU': 29.4, 'CPU1': 14, 'CPU2': 19, 'CPU3': 22, 'CPU4': 80, 'CPU5': 9, 'CPU6': 2, 'Temp CPU': 62.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979912}
{'time': 1689166995.02026, 'GPU': 75.0, 'CPU1': 18, 'CPU2': 13, 'CPU3': 26, 'CPU4': 77, 'CPU5': 7, 'CPU6': 5, 'Temp CPU': 62.5, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980164}
{'time': 1689166996.002085, 'GPU': 11.6, 'CPU1': 21, 'CPU2': 9, 'CPU3': 22, 'CPU4': 80, 'CPU5': 13, 'CPU6': 9, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980912}
{'time': 1689166997.003095, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 12, 'CPU3': 32, 'CPU4': 74, 'CPU5': 15, 'CPU6': 4, 'Temp CPU': 62.5, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979904}
{'time': 1689166997.987127, 'GPU': 27.5, 'CPU1': 16, 'CPU2': 18, 'CPU3': 24, 'CPU4': 80, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980024}
{'time': 1689166998.993686, 'GPU': 23.4, 'CPU1': 80, 'CPU2': 6, 'CPU3': 30, 'CPU4': 12, 'CPU5': 4, 'CPU6': 9, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980528}
{'time': 1689167000.012298, 'GPU': 22.3, 'CPU1': 61, 'CPU2': 28, 'CPU3': 26, 'CPU4': 5, 'CPU5': 13, 'CPU6': 12, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979772}
{'time': 1689167001.005634, 'GPU': 83.1, 'CPU1': 12, 'CPU2': 19, 'CPU3': 77, 'CPU4': 24, 'CPU5': 7, 'CPU6': 4, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978764}
{'time': 1689167002.00403, 'GPU': 44.7, 'CPU1': 21, 'CPU2': 10, 'CPU3': 78, 'CPU4': 5, 'CPU5': 28, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978764}
{'time': 1689167002.996789, 'GPU': 0.0, 'CPU1': 11, 'CPU2': 20, 'CPU3': 81, 'CPU4': 5, 'CPU5': 27, 'CPU6': 4, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978260}
{'time': 1689167004.004723, 'GPU': 3.3, 'CPU1': 8, 'CPU2': 10, 'CPU3': 31, 'CPU4': 65, 'CPU5': 20, 'CPU6': 9, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979772}
{'time': 1689167005.00812, 'GPU': 33.0, 'CPU1': 20, 'CPU2': 5, 'CPU3': 24, 'CPU4': 80, 'CPU5': 6, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978764}
{'time': 1689167006.014153, 'GPU': 36.1, 'CPU1': 22, 'CPU2': 14, 'CPU3': 24, 'CPU4': 77, 'CPU5': 6, 'CPU6': 5, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978260}
{'time': 1689167007.009711, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 14, 'CPU3': 23, 'CPU4': 80, 'CPU5': 10, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979268}
{'time': 1689167008.014591, 'GPU': 2.8, 'CPU1': 20, 'CPU2': 10, 'CPU3': 76, 'CPU4': 28, 'CPU5': 4, 'CPU6': 9, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978512}
{'time': 1689167009.016161, 'GPU': 27.4, 'CPU1': 18, 'CPU2': 11, 'CPU3': 80, 'CPU4': 21, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978512}
{'time': 1689167010.008444, 'GPU': 75.1, 'CPU1': 12, 'CPU2': 20, 'CPU3': 76, 'CPU4': 25, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978764}
{'time': 1689167011.014931, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 8, 'CPU3': 80, 'CPU4': 22, 'CPU5': 18, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978764}
{'time': 1689167012.011896, 'GPU': 30.2, 'CPU1': 12, 'CPU2': 21, 'CPU3': 73, 'CPU4': 28, 'CPU5': 3, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979512}
{'time': 1689167013.010751, 'GPU': 85.7, 'CPU1': 9, 'CPU2': 8, 'CPU3': 78, 'CPU4': 25, 'CPU5': 8, 'CPU6': 18, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978756}
{'time': 1689167014.011504, 'GPU': 13.1, 'CPU1': 9, 'CPU2': 9, 'CPU3': 78, 'CPU4': 26, 'CPU5': 12, 'CPU6': 18, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979260}
{'time': 1689167015.019124, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 8, 'CPU3': 80, 'CPU4': 24, 'CPU5': 3, 'CPU6': 21, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978504}
{'time': 1689167016.016872, 'GPU': 30.9, 'CPU1': 9, 'CPU2': 7, 'CPU3': 80, 'CPU4': 21, 'CPU5': 7, 'CPU6': 20, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978252}
{'time': 1689167017.019525, 'GPU': 97.1, 'CPU1': 8, 'CPU2': 7, 'CPU3': 25, 'CPU4': 76, 'CPU5': 5, 'CPU6': 25, 'Temp CPU': 63.0, 'Temp GPU': 61.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978496}
{'time': 1689167018.012234, 'GPU': 3.2, 'CPU1': 6, 'CPU2': 9, 'CPU3': 25, 'CPU4': 79, 'CPU5': 11, 'CPU6': 15, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979000}
{'time': 1689167019.035155, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 4, 'CPU3': 28, 'CPU4': 74, 'CPU5': 12, 'CPU6': 10, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979504}
{'time': 1689167020.021628, 'GPU': 9.4, 'CPU1': 13, 'CPU2': 12, 'CPU3': 23, 'CPU4': 80, 'CPU5': 12, 'CPU6': 20, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979000}
{'time': 1689167021.020658, 'GPU': 27.5, 'CPU1': 8, 'CPU2': 9, 'CPU3': 21, 'CPU4': 80, 'CPU5': 13, 'CPU6': 16, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978740}
{'time': 1689167022.02522, 'GPU': 66.2, 'CPU1': 9, 'CPU2': 10, 'CPU3': 25, 'CPU4': 77, 'CPU5': 6, 'CPU6': 18, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4978740}
{'time': 1689167023.021111, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 10, 'CPU3': 22, 'CPU4': 81, 'CPU5': 5, 'CPU6': 22, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979244}
{'time': 1689167024.011836, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 11, 'CPU3': 30, 'CPU4': 77, 'CPU5': 5, 'CPU6': 25, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980000}
{'time': 1689167025.012359, 'GPU': 31.0, 'CPU1': 6, 'CPU2': 7, 'CPU3': 21, 'CPU4': 80, 'CPU5': 15, 'CPU6': 14, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979496}
{'time': 1689167026.038487, 'GPU': 59.0, 'CPU1': 11, 'CPU2': 10, 'CPU3': 28, 'CPU4': 77, 'CPU5': 15, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980756}
{'time': 1689167027.031845, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 10, 'CPU3': 22, 'CPU4': 81, 'CPU5': 9, 'CPU6': 4, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980640}
{'time': 1689167028.037203, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 19, 'CPU3': 29, 'CPU4': 74, 'CPU5': 8, 'CPU6': 7, 'Temp CPU': 63.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979884}
{'time': 1689167029.034455, 'GPU': 29.4, 'CPU1': 21, 'CPU2': 16, 'CPU3': 25, 'CPU4': 80, 'CPU5': 7, 'CPU6': 7, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979380}
{'time': 1689167030.042654, 'GPU': 94.6, 'CPU1': 16, 'CPU2': 15, 'CPU3': 25, 'CPU4': 78, 'CPU5': 4, 'CPU6': 5, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979128}
{'time': 1689167031.039553, 'GPU': 10.5, 'CPU1': 24, 'CPU2': 11, 'CPU3': 24, 'CPU4': 79, 'CPU5': 6, 'CPU6': 4, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979128}
{'time': 1689167032.047354, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 10, 'CPU3': 28, 'CPU4': 73, 'CPU5': 8, 'CPU6': 7, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979380}
{'time': 1689167033.03427, 'GPU': 10.9, 'CPU1': 22, 'CPU2': 14, 'CPU3': 22, 'CPU4': 81, 'CPU5': 7, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979380}
{'time': 1689167034.029834, 'GPU': 45.7, 'CPU1': 11, 'CPU2': 15, 'CPU3': 24, 'CPU4': 79, 'CPU5': 7, 'CPU6': 8, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979916}
{'time': 1689167035.048771, 'GPU': 45.0, 'CPU1': 18, 'CPU2': 11, 'CPU3': 25, 'CPU4': 78, 'CPU5': 9, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980412}
{'time': 1689167036.038948, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 11, 'CPU3': 24, 'CPU4': 79, 'CPU5': 14, 'CPU6': 9, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980412}
{'time': 1689167037.034717, 'GPU': 11.5, 'CPU1': 10, 'CPU2': 11, 'CPU3': 28, 'CPU4': 73, 'CPU5': 12, 'CPU6': 9, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979908}
{'time': 1689167038.053514, 'GPU': 34.3, 'CPU1': 7, 'CPU2': 17, 'CPU3': 22, 'CPU4': 80, 'CPU5': 10, 'CPU6': 7, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980664}
{'time': 1689167039.051698, 'GPU': 78.1, 'CPU1': 12, 'CPU2': 22, 'CPU3': 25, 'CPU4': 77, 'CPU5': 6, 'CPU6': 4, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979656}
{'time': 1689167040.044599, 'GPU': 7.9, 'CPU1': 18, 'CPU2': 13, 'CPU3': 21, 'CPU4': 79, 'CPU5': 3, 'CPU6': 11, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980412}
{'time': 1689167041.069882, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 17, 'CPU3': 64, 'CPU4': 38, 'CPU5': 20, 'CPU6': 7, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4981924}
{'time': 1689167042.047792, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 17, 'CPU3': 80, 'CPU4': 24, 'CPU5': 7, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980916}
{'time': 1689167043.054026, 'GPU': 30.1, 'CPU1': 25, 'CPU2': 9, 'CPU3': 81, 'CPU4': 21, 'CPU5': 10, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979908}
{'time': 1689167044.049385, 'GPU': 60.0, 'CPU1': 14, 'CPU2': 16, 'CPU3': 79, 'CPU4': 26, 'CPU5': 8, 'CPU6': 8, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979908}
{'time': 1689167045.029692, 'GPU': 14.5, 'CPU1': 14, 'CPU2': 16, 'CPU3': 78, 'CPU4': 24, 'CPU5': 11, 'CPU6': 5, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980160}
{'time': 1689167046.048571, 'GPU': 0.0, 'CPU1': 7, 'CPU2': 19, 'CPU3': 79, 'CPU4': 25, 'CPU5': 6, 'CPU6': 4, 'Temp CPU': 63.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979908}
{'time': 1689167047.049955, 'GPU': 27.8, 'CPU1': 14, 'CPU2': 16, 'CPU3': 79, 'CPU4': 23, 'CPU5': 9, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979656}
{'time': 1689167048.061991, 'GPU': 85.9, 'CPU1': 13, 'CPU2': 14, 'CPU3': 77, 'CPU4': 25, 'CPU5': 11, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4981168}
{'time': 1689167049.059144, 'GPU': 7.2, 'CPU1': 20, 'CPU2': 9, 'CPU3': 79, 'CPU4': 23, 'CPU5': 9, 'CPU6': 7, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980160}
{'time': 1689167050.036348, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 12, 'CPU3': 39, 'CPU4': 66, 'CPU5': 7, 'CPU6': 8, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979656}
{'time': 1689167051.072604, 'GPU': 0.0, 'CPU1': 59, 'CPU2': 12, 'CPU3': 36, 'CPU4': 15, 'CPU5': 14, 'CPU6': 23, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979404}
{'time': 1689167052.050466, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 16, 'CPU3': 82, 'CPU4': 25, 'CPU5': 9, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980160}
{'time': 1689167053.045092, 'GPU': 29.8, 'CPU1': 8, 'CPU2': 20, 'CPU3': 80, 'CPU4': 26, 'CPU5': 9, 'CPU6': 10, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979908}
{'time': 1689167054.060302, 'GPU': 62.9, 'CPU1': 8, 'CPU2': 4, 'CPU3': 76, 'CPU4': 28, 'CPU5': 14, 'CPU6': 12, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980656}
{'time': 1689167055.055662, 'GPU': 0.0, 'CPU1': 7, 'CPU2': 12, 'CPU3': 81, 'CPU4': 26, 'CPU5': 14, 'CPU6': 13, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980656}
{'time': 1689167056.057949, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 10, 'CPU3': 36, 'CPU4': 69, 'CPU5': 18, 'CPU6': 9, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980908}
{'time': 1689167057.066915, 'GPU': 26.4, 'CPU1': 19, 'CPU2': 8, 'CPU3': 26, 'CPU4': 81, 'CPU5': 12, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980152}
{'time': 1689167058.04875, 'GPU': 85.9, 'CPU1': 9, 'CPU2': 23, 'CPU3': 25, 'CPU4': 77, 'CPU5': 7, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979900}
{'time': 1689167059.050577, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 18, 'CPU3': 24, 'CPU4': 80, 'CPU5': 5, 'CPU6': 6, 'Temp CPU': 63.0, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980404}
{'time': 1689167060.052428, 'GPU': 1.7, 'CPU1': 16, 'CPU2': 14, 'CPU3': 28, 'CPU4': 78, 'CPU5': 8, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 62.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980396}
{'time': 1689167061.06647, 'GPU': 53.2, 'CPU1': 10, 'CPU2': 19, 'CPU3': 28, 'CPU4': 78, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979892}
{'time': 1689167062.067185, 'GPU': 77.2, 'CPU1': 13, 'CPU2': 21, 'CPU3': 29, 'CPU4': 78, 'CPU5': 10, 'CPU6': 6, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980396}
{'time': 1689167063.05022, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 9, 'CPU3': 33, 'CPU4': 67, 'CPU5': 16, 'CPU6': 8, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979892}
{'time': 1689167064.052338, 'GPU': 0.0, 'CPU1': 69, 'CPU2': 8, 'CPU3': 15, 'CPU4': 27, 'CPU5': 16, 'CPU6': 12, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980396}
{'time': 1689167065.06913, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 72, 'CPU3': 16, 'CPU4': 14, 'CPU5': 22, 'CPU6': 5, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979892}
{'time': 1689167066.057985, 'GPU': 0.0, 'CPU1': 6, 'CPU2': 81, 'CPU3': 14, 'CPU4': 14, 'CPU5': 26, 'CPU6': 8, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978884}
{'time': 1689167067.070151, 'GPU': 1.0, 'CPU1': 9, 'CPU2': 80, 'CPU3': 9, 'CPU4': 13, 'CPU5': 30, 'CPU6': 6, 'Temp CPU': 64.0, 'Temp GPU': 62.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979136}
{'time': 1689167068.065083, 'GPU': 0.0, 'CPU1': 6, 'CPU2': 82, 'CPU3': 13, 'CPU4': 6, 'CPU5': 34, 'CPU6': 18, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980144}
{'time': 1689167069.051076, 'GPU': 4.1, 'CPU1': 7, 'CPU2': 80, 'CPU3': 18, 'CPU4': 12, 'CPU5': 6, 'CPU6': 26, 'Temp CPU': 63.5, 'Temp GPU': 62.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980396}
{'time': 1689167070.057956, 'GPU': 33.5, 'CPU1': 7, 'CPU2': 81, 'CPU3': 10, 'CPU4': 19, 'CPU5': 3, 'CPU6': 27, 'Temp CPU': 63.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979388}
{'time': 1689167071.052662, 'GPU': 28.5, 'CPU1': 8, 'CPU2': 81, 'CPU3': 11, 'CPU4': 17, 'CPU5': 4, 'CPU6': 27, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4978884}
{'time': 1689167072.072719, 'GPU': 96.3, 'CPU1': 18, 'CPU2': 8, 'CPU3': 11, 'CPU4': 18, 'CPU5': 35, 'CPU6': 72, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979136}
{'time': 1689167073.073691, 'GPU': 43.8, 'CPU1': 12, 'CPU2': 7, 'CPU3': 13, 'CPU4': 12, 'CPU5': 24, 'CPU6': 79, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4979892}
{'time': 1689167074.073688, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 10, 'CPU3': 6, 'CPU4': 9, 'CPU5': 22, 'CPU6': 82, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980900}
{'time': 1689167075.066967, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 18, 'CPU3': 4, 'CPU4': 4, 'CPU5': 28, 'CPU6': 73, 'Temp CPU': 63.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4979892}
{'time': 1689167076.068375, 'GPU': 28.4, 'CPU1': 6, 'CPU2': 7, 'CPU3': 18, 'CPU4': 7, 'CPU5': 23, 'CPU6': 80, 'Temp CPU': 63.5, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980900}
{'time': 1689167077.06704, 'GPU': 98.1, 'CPU1': 7, 'CPU2': 9, 'CPU3': 16, 'CPU4': 13, 'CPU5': 26, 'CPU6': 77, 'Temp CPU': 63.5, 'Temp GPU': 61.5, 'RAM_Total': 7012856, 'RAM_Usage': 4980900}
{'time': 1689167078.059918, 'GPU': 6.4, 'CPU1': 9, 'CPU2': 6, 'CPU3': 11, 'CPU4': 12, 'CPU5': 24, 'CPU6': 80, 'Temp CPU': 64.0, 'Temp GPU': 62.0, 'RAM_Total': 7012856, 'RAM_Usage': 4980648}
